item,SemDis_glove_c_m
brick,1.16438
brick,0.90617
brick,0.76202
brick,0.81923
brick,1.22269
brick,1.1631
brick,0.90435
brick,1.1598
brick,0.83196
brick,0.86588
brick,0.87537
brick,1.14947
brick,0.97622
brick,1.06671
brick,0.79619
brick,0.83663
brick,0.82944
brick,1.11712
brick,1.15246
brick,0.81277
brick,0.80705
brick,0.80271
brick,1.1907
brick,1.19123
brick,0.80529
brick,0.80846
brick,0.83409
brick,0.82542
brick,1.1235
brick,0.80626
brick,1.20446
brick,0.96106
brick,0.962809999999999
brick,0.80995
brick,0.962809999999999
brick,0.96106
brick,1.13447
brick,0.40225
brick,0.81032
brick,0.83382
brick,0.65896
brick,0.80497
brick,0.89504
brick,0.84864
brick,0.40225
brick,1.07354
brick,0.67628
brick,0.63176
brick,0.72088
brick,0.58773
brick,1.0444
brick,1.17113
brick,0.79018
brick,1.19131
brick,1.18363
brick,0.80484
brick,0.8055
brick,1.17352
brick,1.19011
brick,1.15189
brick,1.21504
brick,1.14409
brick,0.81518
brick,0.8304
brick,0.87201
brick,1.02228
brick,1.19232
brick,0.95312
brick,0.9149
brick,1.07004
brick,0.93857
brick,1.09524
brick,1.14683
brick,0.9639
brick,1.13966
brick,0.955
brick,1.11403
brick,0.85037
brick,1.01028
brick,0.8753
brick,0.87623
brick,0.80375
brick,0.70419
brick,1.11668
brick,0.95543
brick,1.11702
brick,0.89504
brick,1.05526
brick,1.076
brick,1.19297
brick,1.19226
brick,0.69773
brick,1.10535
brick,1.19196
brick,0.8132
